generation_no,run_desc,population_size,Sum of fitness
338,Standard Algorithm,30,60
338,Standard Algorithm,60,75
338,Standard Algorithm,120,90
339,Improved Algorithm,15,-190
339,Improved Algorithm,30,90
339,Improved Algorithm,60,95
339,Improved Algorithm,120,105
339,Standard Algorithm,15,-315
339,Standard Algorithm,30,60
339,Standard Algorithm,60,75
339,Standard Algorithm,120,90
340,Improved Algorithm,15,-190
340,Improved Algorithm,30,90
340,Improved Algorithm,60,95
340,Improved Algorithm,120,105
340,Standard Algorithm,15,-315
340,Standard Algorithm,30,60
340,Standard Algorithm,60,75
340,Standard Algorithm,120,90
341,Improved Algorithm,15,-190
341,Improved Algorithm,30,90
341,Improved Algorithm,60,95
341,Improved Algorithm,120,105
341,Standard Algorithm,15,-315
341,Standard Algorithm,30,60
341,Standard Algorithm,60,75
341,Standard Algorithm,120,90
342,Improved Algorithm,15,-190
342,Improved Algorithm,30,90
342,Improved Algorithm,60,95
342,Improved Algorithm,120,105
342,Standard Algorithm,15,-315
342,Standard Algorithm,30,60
342,Standard Algorithm,60,75
342,Standard Algorithm,120,90
343,Improved Algorithm,15,-190
343,Improved Algorithm,30,90
343,Improved Algorithm,60,95
343,Improved Algorithm,120,105
343,Standard Algorithm,15,-315
343,Standard Algorithm,30,60
343,Standard Algorithm,60,75
343,Standard Algorithm,120,90
344,Improved Algorithm,15,-190
344,Improved Algorithm,30,90
344,Improved Algorithm,60,100
344,Improved Algorithm,120,105
344,Standard Algorithm,15,-315
344,Standard Algorithm,30,60
344,Standard Algorithm,60,75
344,Standard Algorithm,120,90
345,Improved Algorithm,15,-190
345,Improved Algorithm,30,90
345,Improved Algorithm,60,100
345,Improved Algorithm,120,105
345,Standard Algorithm,15,-315
345,Standard Algorithm,30,60
345,Standard Algorithm,60,75
345,Standard Algorithm,120,90
346,Improved Algorithm,15,-190
346,Improved Algorithm,30,90
346,Improved Algorithm,60,100
346,Improved Algorithm,120,105
346,Standard Algorithm,15,-315
346,Standard Algorithm,30,60
346,Standard Algorithm,60,75
346,Standard Algorithm,120,90
347,Improved Algorithm,15,-190
347,Improved Algorithm,30,90
347,Improved Algorithm,60,100
347,Improved Algorithm,120,110
347,Standard Algorithm,15,-315
347,Standard Algorithm,30,60
347,Standard Algorithm,60,75
347,Standard Algorithm,120,90
348,Improved Algorithm,15,-190
348,Improved Algorithm,30,90
348,Improved Algorithm,60,100
348,Improved Algorithm,120,110
348,Standard Algorithm,15,-315
348,Standard Algorithm,30,60
348,Standard Algorithm,60,75
348,Standard Algorithm,120,90
349,Improved Algorithm,15,-190
349,Improved Algorithm,30,90
349,Improved Algorithm,60,100
349,Improved Algorithm,120,110
349,Standard Algorithm,15,-315
349,Standard Algorithm,30,60
349,Standard Algorithm,60,75
349,Standard Algorithm,120,90
350,Improved Algorithm,15,-190
350,Improved Algorithm,30,90
350,Improved Algorithm,60,100
350,Improved Algorithm,120,110
350,Standard Algorithm,15,-315
350,Standard Algorithm,30,60
350,Standard Algorithm,60,75
350,Standard Algorithm,120,90
351,Improved Algorithm,15,-190
351,Improved Algorithm,30,90
351,Improved Algorithm,60,100
351,Improved Algorithm,120,110
351,Standard Algorithm,15,-315
351,Standard Algorithm,30,60
351,Standard Algorithm,60,75
351,Standard Algorithm,120,90
352,Improved Algorithm,15,-190
352,Improved Algorithm,30,90
352,Improved Algorithm,60,100
352,Improved Algorithm,120,110
352,Standard Algorithm,15,-315
352,Standard Algorithm,30,60
352,Standard Algorithm,60,75
352,Standard Algorithm,120,90
353,Improved Algorithm,15,-190
353,Improved Algorithm,30,90
353,Improved Algorithm,60,100
353,Improved Algorithm,120,110
353,Standard Algorithm,15,-315
353,Standard Algorithm,30,60
353,Standard Algorithm,60,75
353,Standard Algorithm,120,90
354,Improved Algorithm,15,-190
354,Improved Algorithm,30,90
354,Improved Algorithm,60,100
354,Improved Algorithm,120,110
354,Standard Algorithm,15,-315
354,Standard Algorithm,30,60
354,Standard Algorithm,60,75
354,Standard Algorithm,120,90
355,Improved Algorithm,15,-190
355,Improved Algorithm,30,90
355,Improved Algorithm,60,100
355,Improved Algorithm,120,110
355,Standard Algorithm,15,-315
355,Standard Algorithm,30,60
355,Standard Algorithm,60,75
355,Standard Algorithm,120,90
356,Improved Algorithm,15,-190
356,Improved Algorithm,30,90
356,Improved Algorithm,60,100
356,Improved Algorithm,120,110
356,Standard Algorithm,15,-315
356,Standard Algorithm,30,60
356,Standard Algorithm,60,75
356,Standard Algorithm,120,90
357,Improved Algorithm,15,-190
357,Improved Algorithm,30,90
357,Improved Algorithm,60,100
357,Improved Algorithm,120,110
357,Standard Algorithm,15,-315
357,Standard Algorithm,30,60
357,Standard Algorithm,60,80
357,Standard Algorithm,120,90
358,Improved Algorithm,15,-190
358,Improved Algorithm,30,90
358,Improved Algorithm,60,100
358,Improved Algorithm,120,110
358,Standard Algorithm,15,-315
358,Standard Algorithm,30,60
358,Standard Algorithm,60,80
358,Standard Algorithm,120,90
359,Improved Algorithm,15,-190
359,Improved Algorithm,30,90
359,Improved Algorithm,60,100
359,Improved Algorithm,120,110
359,Standard Algorithm,15,-315
359,Standard Algorithm,30,60
359,Standard Algorithm,60,80
359,Standard Algorithm,120,90
360,Improved Algorithm,15,-190
360,Improved Algorithm,30,90
360,Improved Algorithm,60,100
360,Improved Algorithm,120,110
360,Standard Algorithm,15,-315
360,Standard Algorithm,30,60
360,Standard Algorithm,60,80
360,Standard Algorithm,120,95
361,Improved Algorithm,15,-190
361,Improved Algorithm,30,90
361,Improved Algorithm,60,100
361,Improved Algorithm,120,110
361,Standard Algorithm,15,-315
361,Standard Algorithm,30,60
361,Standard Algorithm,60,80
361,Standard Algorithm,120,95
362,Improved Algorithm,15,-190
362,Improved Algorithm,30,90
362,Improved Algorithm,60,100
362,Improved Algorithm,120,110
362,Standard Algorithm,15,-315
362,Standard Algorithm,30,60
362,Standard Algorithm,60,80
362,Standard Algorithm,120,95
363,Improved Algorithm,15,-190
363,Improved Algorithm,30,90
363,Improved Algorithm,60,100
363,Improved Algorithm,120,110
363,Standard Algorithm,15,-315
363,Standard Algorithm,30,60
363,Standard Algorithm,60,80
363,Standard Algorithm,120,95
364,Improved Algorithm,15,-190
364,Improved Algorithm,30,90
364,Improved Algorithm,60,100
364,Improved Algorithm,120,110
364,Standard Algorithm,15,-315
364,Standard Algorithm,30,60
364,Standard Algorithm,60,80
364,Standard Algorithm,120,95
365,Improved Algorithm,15,-190
365,Improved Algorithm,30,90
365,Improved Algorithm,60,100
365,Improved Algorithm,120,110
365,Standard Algorithm,15,-315
365,Standard Algorithm,30,60
365,Standard Algorithm,60,80
365,Standard Algorithm,120,95
366,Improved Algorithm,15,-190
366,Improved Algorithm,30,90
366,Improved Algorithm,60,100
366,Improved Algorithm,120,110
366,Standard Algorithm,15,-315
366,Standard Algorithm,30,60
366,Standard Algorithm,60,80
366,Standard Algorithm,120,95
367,Improved Algorithm,15,-190
367,Improved Algorithm,30,90
367,Improved Algorithm,60,100
367,Improved Algorithm,120,110
367,Standard Algorithm,15,-315
367,Standard Algorithm,30,60
367,Standard Algorithm,60,80
367,Standard Algorithm,120,95
368,Improved Algorithm,15,-190
368,Improved Algorithm,30,90
368,Improved Algorithm,60,100
368,Improved Algorithm,120,110
368,Standard Algorithm,15,-315
368,Standard Algorithm,30,60
368,Standard Algorithm,60,80
368,Standard Algorithm,120,95
369,Improved Algorithm,15,-190
369,Improved Algorithm,30,90
369,Improved Algorithm,60,100
369,Improved Algorithm,120,110
369,Standard Algorithm,15,-315
369,Standard Algorithm,30,60
369,Standard Algorithm,60,80
369,Standard Algorithm,120,95
370,Improved Algorithm,15,-190
370,Improved Algorithm,30,90
370,Improved Algorithm,60,100
370,Improved Algorithm,120,110
370,Standard Algorithm,15,-315
370,Standard Algorithm,30,60
370,Standard Algorithm,60,80
370,Standard Algorithm,120,95
371,Improved Algorithm,15,-190
371,Improved Algorithm,30,90
371,Improved Algorithm,60,100
371,Improved Algorithm,120,110
371,Standard Algorithm,15,-315
371,Standard Algorithm,30,60
371,Standard Algorithm,60,80
371,Standard Algorithm,120,95
372,Improved Algorithm,15,-190
372,Improved Algorithm,30,90
372,Improved Algorithm,60,100
372,Improved Algorithm,120,110
372,Standard Algorithm,15,-315
372,Standard Algorithm,30,70
372,Standard Algorithm,60,80
372,Standard Algorithm,120,95
373,Improved Algorithm,15,-190
373,Improved Algorithm,30,90
373,Improved Algorithm,60,100
373,Improved Algorithm,120,110
373,Standard Algorithm,15,-315
373,Standard Algorithm,30,70
373,Standard Algorithm,60,80
373,Standard Algorithm,120,95
374,Improved Algorithm,15,-190
374,Improved Algorithm,30,90
374,Improved Algorithm,60,100
374,Improved Algorithm,120,110
374,Standard Algorithm,15,-315
374,Standard Algorithm,30,70
374,Standard Algorithm,60,80
374,Standard Algorithm,120,95
375,Improved Algorithm,15,-190
375,Improved Algorithm,30,90
375,Improved Algorithm,60,100
375,Improved Algorithm,120,110
375,Standard Algorithm,15,-315
375,Standard Algorithm,30,70
375,Standard Algorithm,60,90
375,Standard Algorithm,120,95
376,Improved Algorithm,15,-190
376,Improved Algorithm,30,90
376,Improved Algorithm,60,100
376,Improved Algorithm,120,110
376,Standard Algorithm,15,-315
376,Standard Algorithm,30,70
376,Standard Algorithm,60,90
376,Standard Algorithm,120,95
377,Improved Algorithm,15,-190
377,Improved Algorithm,30,90
377,Improved Algorithm,60,100
377,Improved Algorithm,120,110
377,Standard Algorithm,15,-315
377,Standard Algorithm,30,70
377,Standard Algorithm,60,90
377,Standard Algorithm,120,95
378,Improved Algorithm,15,-190
378,Improved Algorithm,30,90
378,Improved Algorithm,60,100
378,Improved Algorithm,120,110
378,Standard Algorithm,15,-315
378,Standard Algorithm,30,70
378,Standard Algorithm,60,90
378,Standard Algorithm,120,95
379,Improved Algorithm,15,-190
379,Improved Algorithm,30,90
379,Improved Algorithm,60,100
379,Improved Algorithm,120,110
379,Standard Algorithm,15,-315
379,Standard Algorithm,30,70
379,Standard Algorithm,60,90
379,Standard Algorithm,120,95
380,Improved Algorithm,15,-190
380,Improved Algorithm,30,90
380,Improved Algorithm,60,100
380,Improved Algorithm,120,110
380,Standard Algorithm,15,-315
380,Standard Algorithm,30,70
380,Standard Algorithm,60,90
380,Standard Algorithm,120,95
381,Improved Algorithm,15,-190
381,Improved Algorithm,30,90
381,Improved Algorithm,60,100
381,Improved Algorithm,120,110
381,Standard Algorithm,15,-315
381,Standard Algorithm,30,70
381,Standard Algorithm,60,90
381,Standard Algorithm,120,95
382,Improved Algorithm,15,-190
382,Improved Algorithm,30,90
382,Improved Algorithm,60,100
382,Improved Algorithm,120,110
382,Standard Algorithm,15,-315
382,Standard Algorithm,30,70
382,Standard Algorithm,60,90
382,Standard Algorithm,120,95
383,Improved Algorithm,15,-190
383,Improved Algorithm,30,90
383,Improved Algorithm,60,100
383,Improved Algorithm,120,110
383,Standard Algorithm,15,-315
383,Standard Algorithm,30,70
383,Standard Algorithm,60,90
383,Standard Algorithm,120,95
384,Improved Algorithm,15,-190
384,Improved Algorithm,30,90
384,Improved Algorithm,60,100
384,Improved Algorithm,120,110
384,Standard Algorithm,15,-315
384,Standard Algorithm,30,70
384,Standard Algorithm,60,90
384,Standard Algorithm,120,95
385,Improved Algorithm,15,-190
385,Improved Algorithm,30,90
385,Improved Algorithm,60,100
385,Improved Algorithm,120,110
385,Standard Algorithm,15,-315
385,Standard Algorithm,30,70
385,Standard Algorithm,60,90
385,Standard Algorithm,120,95
386,Improved Algorithm,15,-190
386,Improved Algorithm,30,90
386,Improved Algorithm,60,100
386,Improved Algorithm,120,110
386,Standard Algorithm,15,-315
386,Standard Algorithm,30,70
386,Standard Algorithm,60,90
386,Standard Algorithm,120,95
387,Improved Algorithm,15,-190
387,Improved Algorithm,30,90
387,Improved Algorithm,60,100
387,Improved Algorithm,120,110
387,Standard Algorithm,15,-315
387,Standard Algorithm,30,70
387,Standard Algorithm,60,90
387,Standard Algorithm,120,95
388,Improved Algorithm,15,-190
388,Improved Algorithm,30,90
388,Improved Algorithm,60,100
388,Improved Algorithm,120,110
388,Standard Algorithm,15,-315
388,Standard Algorithm,30,70
388,Standard Algorithm,60,90
388,Standard Algorithm,120,95
389,Improved Algorithm,15,-190
389,Improved Algorithm,30,90
389,Improved Algorithm,60,100
389,Improved Algorithm,120,110
389,Standard Algorithm,15,-315
389,Standard Algorithm,30,70
389,Standard Algorithm,60,90
389,Standard Algorithm,120,95
390,Improved Algorithm,15,-190
390,Improved Algorithm,30,90
390,Improved Algorithm,60,100
390,Improved Algorithm,120,110
390,Standard Algorithm,15,-315
390,Standard Algorithm,30,70
390,Standard Algorithm,60,90
390,Standard Algorithm,120,95
391,Improved Algorithm,15,-190
391,Improved Algorithm,30,90
391,Improved Algorithm,60,100
391,Improved Algorithm,120,110
391,Standard Algorithm,15,-315
391,Standard Algorithm,30,70
391,Standard Algorithm,60,90
391,Standard Algorithm,120,95
392,Improved Algorithm,15,-190
392,Improved Algorithm,30,90
392,Improved Algorithm,60,100
392,Improved Algorithm,120,110
392,Standard Algorithm,15,-315
392,Standard Algorithm,30,70
392,Standard Algorithm,60,90
392,Standard Algorithm,120,95
393,Improved Algorithm,15,-190
393,Improved Algorithm,30,95
393,Improved Algorithm,60,100
393,Improved Algorithm,120,110
393,Standard Algorithm,15,-315
393,Standard Algorithm,30,70
393,Standard Algorithm,60,90
393,Standard Algorithm,120,95
394,Improved Algorithm,15,-190
394,Improved Algorithm,30,95
394,Improved Algorithm,60,100
394,Improved Algorithm,120,110
394,Standard Algorithm,15,-315
394,Standard Algorithm,30,70
394,Standard Algorithm,60,90
394,Standard Algorithm,120,95
395,Improved Algorithm,15,-190
395,Improved Algorithm,30,95
395,Improved Algorithm,60,100
395,Improved Algorithm,120,110
395,Standard Algorithm,15,-315
395,Standard Algorithm,30,70
395,Standard Algorithm,60,90
395,Standard Algorithm,120,95
396,Improved Algorithm,15,-190
396,Improved Algorithm,30,95
396,Improved Algorithm,60,100
396,Improved Algorithm,120,110
396,Standard Algorithm,15,-315
396,Standard Algorithm,30,70
396,Standard Algorithm,60,90
396,Standard Algorithm,120,95
397,Improved Algorithm,15,-190
397,Improved Algorithm,30,95
397,Improved Algorithm,60,100
397,Improved Algorithm,120,110
397,Standard Algorithm,15,-315
397,Standard Algorithm,30,70
397,Standard Algorithm,60,90
397,Standard Algorithm,120,95
398,Improved Algorithm,15,-190
398,Improved Algorithm,30,95
398,Improved Algorithm,60,100
398,Improved Algorithm,120,110
398,Standard Algorithm,15,-315
398,Standard Algorithm,30,70
398,Standard Algorithm,60,90
398,Standard Algorithm,120,95
399,Improved Algorithm,15,-190
399,Improved Algorithm,30,95
399,Improved Algorithm,60,100
399,Improved Algorithm,120,110
399,Standard Algorithm,15,-315
399,Standard Algorithm,30,70
399,Standard Algorithm,60,90
399,Standard Algorithm,120,95
400,Improved Algorithm,15,-190
400,Improved Algorithm,30,95
400,Improved Algorithm,60,100
400,Improved Algorithm,120,110
400,Standard Algorithm,15,-315
400,Standard Algorithm,30,70
400,Standard Algorithm,60,90
400,Standard Algorithm,120,95
401,Improved Algorithm,15,-190
401,Improved Algorithm,30,95
401,Improved Algorithm,60,100
401,Improved Algorithm,120,110
401,Standard Algorithm,15,-315
401,Standard Algorithm,30,75
401,Standard Algorithm,60,90
401,Standard Algorithm,120,100
402,Improved Algorithm,15,-190
402,Improved Algorithm,30,95
402,Improved Algorithm,60,100
402,Improved Algorithm,120,110
402,Standard Algorithm,15,-315
402,Standard Algorithm,30,75
402,Standard Algorithm,60,90
402,Standard Algorithm,120,100
403,Improved Algorithm,15,-190
403,Improved Algorithm,30,95
403,Improved Algorithm,60,100
403,Improved Algorithm,120,110
403,Standard Algorithm,15,-315
403,Standard Algorithm,30,75
403,Standard Algorithm,60,90
403,Standard Algorithm,120,100
404,Improved Algorithm,15,-190
404,Improved Algorithm,30,95
404,Improved Algorithm,60,100
404,Improved Algorithm,120,110
404,Standard Algorithm,15,-315
404,Standard Algorithm,30,75
404,Standard Algorithm,60,90
404,Standard Algorithm,120,100
405,Improved Algorithm,15,-190
405,Improved Algorithm,30,95
405,Improved Algorithm,60,100
405,Improved Algorithm,120,110
405,Standard Algorithm,15,-315
405,Standard Algorithm,30,75
405,Standard Algorithm,60,90
405,Standard Algorithm,120,100
406,Improved Algorithm,15,-190
406,Improved Algorithm,30,95
406,Improved Algorithm,60,100
406,Improved Algorithm,120,110
406,Standard Algorithm,15,-315
406,Standard Algorithm,30,75
406,Standard Algorithm,60,90
406,Standard Algorithm,120,100
407,Improved Algorithm,15,-190
407,Improved Algorithm,30,95
407,Improved Algorithm,60,100
407,Improved Algorithm,120,110
407,Standard Algorithm,15,-315
407,Standard Algorithm,30,75
407,Standard Algorithm,60,90
407,Standard Algorithm,120,100
408,Improved Algorithm,15,-190
408,Improved Algorithm,30,95
408,Improved Algorithm,60,100
408,Improved Algorithm,120,110
408,Standard Algorithm,15,-315
408,Standard Algorithm,30,75
408,Standard Algorithm,60,90
408,Standard Algorithm,120,100
409,Improved Algorithm,15,-190
409,Improved Algorithm,30,95
409,Improved Algorithm,60,100
409,Improved Algorithm,120,110
409,Standard Algorithm,15,-315
409,Standard Algorithm,30,75
409,Standard Algorithm,60,90
409,Standard Algorithm,120,100
410,Improved Algorithm,15,-190
410,Improved Algorithm,30,95
410,Improved Algorithm,60,100
410,Improved Algorithm,120,110
410,Standard Algorithm,15,-315
410,Standard Algorithm,30,75
410,Standard Algorithm,60,90
410,Standard Algorithm,120,100
411,Improved Algorithm,15,-190
411,Improved Algorithm,30,95
411,Improved Algorithm,60,100
411,Improved Algorithm,120,110
411,Standard Algorithm,15,-315
411,Standard Algorithm,30,75
411,Standard Algorithm,60,90
411,Standard Algorithm,120,100
412,Improved Algorithm,15,-190
412,Improved Algorithm,30,95
412,Improved Algorithm,60,105
412,Improved Algorithm,120,110
412,Standard Algorithm,15,-315
412,Standard Algorithm,30,75
412,Standard Algorithm,60,90
412,Standard Algorithm,120,100
413,Improved Algorithm,15,-190
413,Improved Algorithm,30,95
413,Improved Algorithm,60,105
413,Improved Algorithm,120,110
413,Standard Algorithm,15,-315
413,Standard Algorithm,30,75
413,Standard Algorithm,60,90
413,Standard Algorithm,120,100
414,Improved Algorithm,15,-190
414,Improved Algorithm,30,95
414,Improved Algorithm,60,105
414,Improved Algorithm,120,110
414,Standard Algorithm,15,-315
414,Standard Algorithm,30,75
414,Standard Algorithm,60,90
414,Standard Algorithm,120,100
415,Improved Algorithm,15,-190
415,Improved Algorithm,30,95
415,Improved Algorithm,60,105
415,Improved Algorithm,120,110
415,Standard Algorithm,15,-315
415,Standard Algorithm,30,75
415,Standard Algorithm,60,90
415,Standard Algorithm,120,100
416,Improved Algorithm,15,-190
416,Improved Algorithm,30,95
416,Improved Algorithm,60,105
416,Improved Algorithm,120,110
416,Standard Algorithm,15,-315
416,Standard Algorithm,30,75
416,Standard Algorithm,60,90
416,Standard Algorithm,120,100
417,Improved Algorithm,15,-190
417,Improved Algorithm,30,95
417,Improved Algorithm,60,105
417,Improved Algorithm,120,110
417,Standard Algorithm,15,-315
417,Standard Algorithm,30,75
417,Standard Algorithm,60,90
417,Standard Algorithm,120,100
418,Improved Algorithm,15,-190
418,Improved Algorithm,30,95
418,Improved Algorithm,60,105
418,Improved Algorithm,120,110
418,Standard Algorithm,15,-315
418,Standard Algorithm,30,75
418,Standard Algorithm,60,90
418,Standard Algorithm,120,100
419,Improved Algorithm,15,-190
419,Improved Algorithm,30,95
419,Improved Algorithm,60,105
419,Improved Algorithm,120,110
419,Standard Algorithm,15,-315
419,Standard Algorithm,30,80
419,Standard Algorithm,60,90
419,Standard Algorithm,120,100
420,Improved Algorithm,15,-190
420,Improved Algorithm,30,95
420,Improved Algorithm,60,105
420,Improved Algorithm,120,110
420,Standard Algorithm,15,-315
420,Standard Algorithm,30,80
420,Standard Algorithm,60,90
420,Standard Algorithm,120,100
421,Improved Algorithm,15,-190
421,Improved Algorithm,30,95
421,Improved Algorithm,60,105
421,Improved Algorithm,120,110
421,Standard Algorithm,15,-315
421,Standard Algorithm,30,80
421,Standard Algorithm,60,90
421,Standard Algorithm,120,100
422,Improved Algorithm,15,-190
422,Improved Algorithm,30,95
422,Improved Algorithm,60,105
422,Improved Algorithm,120,110
422,Standard Algorithm,15,-315
422,Standard Algorithm,30,80
422,Standard Algorithm,60,95
422,Standard Algorithm,120,100
423,Improved Algorithm,15,-190
423,Improved Algorithm,30,95
423,Improved Algorithm,60,105
423,Improved Algorithm,120,110
423,Standard Algorithm,15,-315
423,Standard Algorithm,30,80
423,Standard Algorithm,60,95
423,Standard Algorithm,120,100
424,Improved Algorithm,15,-190
424,Improved Algorithm,30,95
424,Improved Algorithm,60,105
424,Improved Algorithm,120,110
424,Standard Algorithm,15,-315
424,Standard Algorithm,30,80
424,Standard Algorithm,60,95
424,Standard Algorithm,120,100
425,Improved Algorithm,15,-190
425,Improved Algorithm,30,95
425,Improved Algorithm,60,105
425,Improved Algorithm,120,110
425,Standard Algorithm,15,-315
425,Standard Algorithm,30,80
425,Standard Algorithm,60,95
425,Standard Algorithm,120,100
426,Improved Algorithm,15,-190
426,Improved Algorithm,30,95
426,Improved Algorithm,60,105
426,Improved Algorithm,120,110
426,Standard Algorithm,15,-315
426,Standard Algorithm,30,80
426,Standard Algorithm,60,95
426,Standard Algorithm,120,100
427,Improved Algorithm,15,-190
427,Improved Algorithm,30,95
427,Improved Algorithm,60,105
427,Improved Algorithm,120,110
427,Standard Algorithm,15,-315
427,Standard Algorithm,30,80
427,Standard Algorithm,60,95
427,Standard Algorithm,120,100
428,Improved Algorithm,15,-190
428,Improved Algorithm,30,95
428,Improved Algorithm,60,105
428,Improved Algorithm,120,110
428,Standard Algorithm,15,-315
428,Standard Algorithm,30,80
428,Standard Algorithm,60,95
428,Standard Algorithm,120,100
429,Improved Algorithm,15,-190
429,Improved Algorithm,30,95
429,Improved Algorithm,60,105
429,Improved Algorithm,120,110
429,Standard Algorithm,15,-315
429,Standard Algorithm,30,80
429,Standard Algorithm,60,95
429,Standard Algorithm,120,100
430,Improved Algorithm,15,-190
430,Improved Algorithm,30,95
430,Improved Algorithm,60,105
430,Improved Algorithm,120,110
430,Standard Algorithm,15,-315
430,Standard Algorithm,30,80
430,Standard Algorithm,60,95
430,Standard Algorithm,120,100
431,Improved Algorithm,15,-190
431,Improved Algorithm,30,95
431,Improved Algorithm,60,105
431,Improved Algorithm,120,110
431,Standard Algorithm,15,-315
431,Standard Algorithm,30,80
431,Standard Algorithm,60,95
431,Standard Algorithm,120,100
432,Improved Algorithm,15,-190
432,Improved Algorithm,30,95
432,Improved Algorithm,60,105
432,Improved Algorithm,120,110
432,Standard Algorithm,15,-315
432,Standard Algorithm,30,80
432,Standard Algorithm,60,95
432,Standard Algorithm,120,100
433,Improved Algorithm,15,-190
433,Improved Algorithm,30,95
433,Improved Algorithm,60,105
433,Improved Algorithm,120,110
433,Standard Algorithm,15,-315
433,Standard Algorithm,30,80
433,Standard Algorithm,60,95
433,Standard Algorithm,120,100
434,Improved Algorithm,15,-190
434,Improved Algorithm,30,95
434,Improved Algorithm,60,105
434,Improved Algorithm,120,110
434,Standard Algorithm,15,-315
434,Standard Algorithm,30,80
434,Standard Algorithm,60,95
434,Standard Algorithm,120,100
435,Improved Algorithm,15,-190
435,Improved Algorithm,30,95
435,Improved Algorithm,60,105
435,Improved Algorithm,120,110
435,Standard Algorithm,15,-315
435,Standard Algorithm,30,80
435,Standard Algorithm,60,95
435,Standard Algorithm,120,100
436,Improved Algorithm,15,-190
436,Improved Algorithm,30,95
436,Improved Algorithm,60,105
436,Improved Algorithm,120,110
436,Standard Algorithm,15,-315
436,Standard Algorithm,30,80
436,Standard Algorithm,60,95
436,Standard Algorithm,120,100
437,Improved Algorithm,15,-190
437,Improved Algorithm,30,95
437,Improved Algorithm,60,105
437,Improved Algorithm,120,110
437,Standard Algorithm,15,-315
437,Standard Algorithm,30,80
437,Standard Algorithm,60,95
437,Standard Algorithm,120,100
438,Improved Algorithm,15,-190
438,Improved Algorithm,30,95
438,Improved Algorithm,60,105
438,Improved Algorithm,120,110
438,Standard Algorithm,15,-315
438,Standard Algorithm,30,80
438,Standard Algorithm,60,95
438,Standard Algorithm,120,100
439,Improved Algorithm,15,-190
439,Improved Algorithm,30,95
439,Improved Algorithm,60,105
439,Improved Algorithm,120,110
439,Standard Algorithm,15,-315
439,Standard Algorithm,30,80
439,Standard Algorithm,60,95
439,Standard Algorithm,120,100
440,Improved Algorithm,15,-190
440,Improved Algorithm,30,95
440,Improved Algorithm,60,105
440,Improved Algorithm,120,110
440,Standard Algorithm,15,-315
440,Standard Algorithm,30,80
440,Standard Algorithm,60,95
440,Standard Algorithm,120,100
441,Improved Algorithm,15,-190
441,Improved Algorithm,30,95
441,Improved Algorithm,60,105
441,Improved Algorithm,120,110
441,Standard Algorithm,15,-315
441,Standard Algorithm,30,80
441,Standard Algorithm,60,95
441,Standard Algorithm,120,100
442,Improved Algorithm,15,-190
442,Improved Algorithm,30,95
442,Improved Algorithm,60,105
442,Improved Algorithm,120,110
442,Standard Algorithm,15,-315
442,Standard Algorithm,30,80
442,Standard Algorithm,60,95
442,Standard Algorithm,120,100
443,Improved Algorithm,15,-190
443,Improved Algorithm,30,95
443,Improved Algorithm,60,105
443,Improved Algorithm,120,110
443,Standard Algorithm,15,-315
443,Standard Algorithm,30,80
443,Standard Algorithm,60,95
443,Standard Algorithm,120,100
444,Improved Algorithm,15,-190
444,Improved Algorithm,30,95
444,Improved Algorithm,60,105
444,Improved Algorithm,120,110
444,Standard Algorithm,15,-315
444,Standard Algorithm,30,80
444,Standard Algorithm,60,95
444,Standard Algorithm,120,100
445,Improved Algorithm,15,-190
445,Improved Algorithm,30,95
445,Improved Algorithm,60,105
445,Improved Algorithm,120,110
445,Standard Algorithm,15,-315
445,Standard Algorithm,30,80
445,Standard Algorithm,60,95
445,Standard Algorithm,120,100
446,Improved Algorithm,15,-190
446,Improved Algorithm,30,95
446,Improved Algorithm,60,105
446,Improved Algorithm,120,110
446,Standard Algorithm,15,-315
446,Standard Algorithm,30,85
446,Standard Algorithm,60,95
446,Standard Algorithm,120,100
447,Improved Algorithm,15,-190
447,Improved Algorithm,30,95
447,Improved Algorithm,60,105
447,Improved Algorithm,120,110
447,Standard Algorithm,15,-315
447,Standard Algorithm,30,85
447,Standard Algorithm,60,95
447,Standard Algorithm,120,100
448,Improved Algorithm,15,-190
448,Improved Algorithm,30,95
448,Improved Algorithm,60,105
448,Improved Algorithm,120,110
448,Standard Algorithm,15,-315
448,Standard Algorithm,30,85
448,Standard Algorithm,60,95
448,Standard Algorithm,120,100
449,Improved Algorithm,15,-190
449,Improved Algorithm,30,95
449,Improved Algorithm,60,105
449,Improved Algorithm,120,110
449,Standard Algorithm,15,-315
449,Standard Algorithm,30,85
449,Standard Algorithm,60,95
449,Standard Algorithm,120,100
450,Improved Algorithm,15,-190
450,Improved Algorithm,30,95
450,Improved Algorithm,60,105
450,Improved Algorithm,120,110
450,Standard Algorithm,15,-315
450,Standard Algorithm,30,85
450,Standard Algorithm,60,95
450,Standard Algorithm,120,100
451,Improved Algorithm,15,-190
451,Improved Algorithm,30,95
451,Improved Algorithm,60,105
451,Improved Algorithm,120,110
451,Standard Algorithm,15,-315
451,Standard Algorithm,30,85
451,Standard Algorithm,60,95
451,Standard Algorithm,120,100
452,Improved Algorithm,15,-190
452,Improved Algorithm,30,95
452,Improved Algorithm,60,105
452,Improved Algorithm,120,110
452,Standard Algorithm,15,-315
452,Standard Algorithm,30,85
452,Standard Algorithm,60,95
452,Standard Algorithm,120,100
453,Improved Algorithm,15,-190
