generation_no,run_desc,population_size,Sum of fitness
338,Standard Algorithm,60,150
338,Standard Algorithm,120,155
339,Improved Algorithm,15,-325
339,Improved Algorithm,30,145
339,Improved Algorithm,60,150
339,Improved Algorithm,120,165
339,Standard Algorithm,15,-495
339,Standard Algorithm,30,125
339,Standard Algorithm,60,150
339,Standard Algorithm,120,155
340,Improved Algorithm,15,-325
340,Improved Algorithm,30,145
340,Improved Algorithm,60,150
340,Improved Algorithm,120,165
340,Standard Algorithm,15,-495
340,Standard Algorithm,30,125
340,Standard Algorithm,60,150
340,Standard Algorithm,120,155
341,Improved Algorithm,15,-325
341,Improved Algorithm,30,145
341,Improved Algorithm,60,150
341,Improved Algorithm,120,165
341,Standard Algorithm,15,-495
341,Standard Algorithm,30,125
341,Standard Algorithm,60,150
341,Standard Algorithm,120,155
342,Improved Algorithm,15,-325
342,Improved Algorithm,30,145
342,Improved Algorithm,60,150
342,Improved Algorithm,120,165
342,Standard Algorithm,15,-495
342,Standard Algorithm,30,125
342,Standard Algorithm,60,150
342,Standard Algorithm,120,155
343,Improved Algorithm,15,-325
343,Improved Algorithm,30,145
343,Improved Algorithm,60,150
343,Improved Algorithm,120,165
343,Standard Algorithm,15,-495
343,Standard Algorithm,30,125
343,Standard Algorithm,60,150
343,Standard Algorithm,120,155
344,Improved Algorithm,15,-325
344,Improved Algorithm,30,145
344,Improved Algorithm,60,150
344,Improved Algorithm,120,165
344,Standard Algorithm,15,-495
344,Standard Algorithm,30,125
344,Standard Algorithm,60,150
344,Standard Algorithm,120,155
345,Improved Algorithm,15,-325
345,Improved Algorithm,30,145
345,Improved Algorithm,60,150
345,Improved Algorithm,120,165
345,Standard Algorithm,15,-495
345,Standard Algorithm,30,125
345,Standard Algorithm,60,150
345,Standard Algorithm,120,155
346,Improved Algorithm,15,-325
346,Improved Algorithm,30,145
346,Improved Algorithm,60,150
346,Improved Algorithm,120,165
346,Standard Algorithm,15,-495
346,Standard Algorithm,30,125
346,Standard Algorithm,60,150
346,Standard Algorithm,120,155
347,Improved Algorithm,15,-325
347,Improved Algorithm,30,145
347,Improved Algorithm,60,150
347,Improved Algorithm,120,165
347,Standard Algorithm,15,-495
347,Standard Algorithm,30,125
347,Standard Algorithm,60,150
347,Standard Algorithm,120,155
348,Improved Algorithm,15,-325
348,Improved Algorithm,30,145
348,Improved Algorithm,60,150
348,Improved Algorithm,120,165
348,Standard Algorithm,15,-495
348,Standard Algorithm,30,125
348,Standard Algorithm,60,150
348,Standard Algorithm,120,155
349,Improved Algorithm,15,-325
349,Improved Algorithm,30,145
349,Improved Algorithm,60,150
349,Improved Algorithm,120,165
349,Standard Algorithm,15,-495
349,Standard Algorithm,30,125
349,Standard Algorithm,60,150
349,Standard Algorithm,120,155
350,Improved Algorithm,15,-325
350,Improved Algorithm,30,145
350,Improved Algorithm,60,155
350,Improved Algorithm,120,165
350,Standard Algorithm,15,-495
350,Standard Algorithm,30,125
350,Standard Algorithm,60,150
350,Standard Algorithm,120,155
351,Improved Algorithm,15,-325
351,Improved Algorithm,30,145
351,Improved Algorithm,60,155
351,Improved Algorithm,120,165
351,Standard Algorithm,15,-495
351,Standard Algorithm,30,125
351,Standard Algorithm,60,150
351,Standard Algorithm,120,155
352,Improved Algorithm,15,-325
352,Improved Algorithm,30,145
352,Improved Algorithm,60,155
352,Improved Algorithm,120,165
352,Standard Algorithm,15,-495
352,Standard Algorithm,30,125
352,Standard Algorithm,60,150
352,Standard Algorithm,120,155
353,Improved Algorithm,15,-325
353,Improved Algorithm,30,145
353,Improved Algorithm,60,155
353,Improved Algorithm,120,165
353,Standard Algorithm,15,-495
353,Standard Algorithm,30,125
353,Standard Algorithm,60,150
353,Standard Algorithm,120,155
354,Improved Algorithm,15,-325
354,Improved Algorithm,30,145
354,Improved Algorithm,60,155
354,Improved Algorithm,120,165
354,Standard Algorithm,15,-495
354,Standard Algorithm,30,125
354,Standard Algorithm,60,150
354,Standard Algorithm,120,155
355,Improved Algorithm,15,-325
355,Improved Algorithm,30,145
355,Improved Algorithm,60,155
355,Improved Algorithm,120,165
355,Standard Algorithm,15,-495
355,Standard Algorithm,30,130
355,Standard Algorithm,60,150
355,Standard Algorithm,120,155
356,Improved Algorithm,15,-325
356,Improved Algorithm,30,145
356,Improved Algorithm,60,155
356,Improved Algorithm,120,165
356,Standard Algorithm,15,-495
356,Standard Algorithm,30,130
356,Standard Algorithm,60,150
356,Standard Algorithm,120,155
357,Improved Algorithm,15,-325
357,Improved Algorithm,30,145
357,Improved Algorithm,60,155
357,Improved Algorithm,120,165
357,Standard Algorithm,15,-495
357,Standard Algorithm,30,130
357,Standard Algorithm,60,150
357,Standard Algorithm,120,155
358,Improved Algorithm,15,-325
358,Improved Algorithm,30,145
358,Improved Algorithm,60,155
358,Improved Algorithm,120,165
358,Standard Algorithm,15,-495
358,Standard Algorithm,30,130
358,Standard Algorithm,60,150
358,Standard Algorithm,120,155
359,Improved Algorithm,15,-325
359,Improved Algorithm,30,145
359,Improved Algorithm,60,155
359,Improved Algorithm,120,165
359,Standard Algorithm,15,-495
359,Standard Algorithm,30,130
359,Standard Algorithm,60,150
359,Standard Algorithm,120,155
360,Improved Algorithm,15,-325
360,Improved Algorithm,30,145
360,Improved Algorithm,60,155
360,Improved Algorithm,120,165
360,Standard Algorithm,15,-495
360,Standard Algorithm,30,130
360,Standard Algorithm,60,150
360,Standard Algorithm,120,155
361,Improved Algorithm,15,-325
361,Improved Algorithm,30,145
361,Improved Algorithm,60,155
361,Improved Algorithm,120,165
361,Standard Algorithm,15,-495
361,Standard Algorithm,30,130
361,Standard Algorithm,60,150
361,Standard Algorithm,120,155
362,Improved Algorithm,15,-325
362,Improved Algorithm,30,145
362,Improved Algorithm,60,155
362,Improved Algorithm,120,165
362,Standard Algorithm,15,-495
362,Standard Algorithm,30,130
362,Standard Algorithm,60,150
362,Standard Algorithm,120,155
363,Improved Algorithm,15,-325
363,Improved Algorithm,30,145
363,Improved Algorithm,60,155
363,Improved Algorithm,120,165
363,Standard Algorithm,15,-495
363,Standard Algorithm,30,130
363,Standard Algorithm,60,150
363,Standard Algorithm,120,155
364,Improved Algorithm,15,-325
364,Improved Algorithm,30,145
364,Improved Algorithm,60,155
364,Improved Algorithm,120,165
364,Standard Algorithm,15,-495
364,Standard Algorithm,30,130
364,Standard Algorithm,60,150
364,Standard Algorithm,120,155
365,Improved Algorithm,15,-325
365,Improved Algorithm,30,145
365,Improved Algorithm,60,155
365,Improved Algorithm,120,165
365,Standard Algorithm,15,-495
365,Standard Algorithm,30,130
365,Standard Algorithm,60,150
365,Standard Algorithm,120,155
366,Improved Algorithm,15,-325
366,Improved Algorithm,30,145
366,Improved Algorithm,60,155
366,Improved Algorithm,120,165
366,Standard Algorithm,15,-495
366,Standard Algorithm,30,130
366,Standard Algorithm,60,150
366,Standard Algorithm,120,155
367,Improved Algorithm,15,-325
367,Improved Algorithm,30,145
367,Improved Algorithm,60,155
367,Improved Algorithm,120,165
367,Standard Algorithm,15,-495
367,Standard Algorithm,30,130
367,Standard Algorithm,60,150
367,Standard Algorithm,120,155
368,Improved Algorithm,15,-325
368,Improved Algorithm,30,145
368,Improved Algorithm,60,155
368,Improved Algorithm,120,165
368,Standard Algorithm,15,-495
368,Standard Algorithm,30,130
368,Standard Algorithm,60,150
368,Standard Algorithm,120,155
369,Improved Algorithm,15,-325
369,Improved Algorithm,30,145
369,Improved Algorithm,60,155
369,Improved Algorithm,120,165
369,Standard Algorithm,15,-495
369,Standard Algorithm,30,130
369,Standard Algorithm,60,150
369,Standard Algorithm,120,155
370,Improved Algorithm,15,-325
370,Improved Algorithm,30,145
370,Improved Algorithm,60,155
370,Improved Algorithm,120,165
370,Standard Algorithm,15,-495
370,Standard Algorithm,30,130
370,Standard Algorithm,60,150
370,Standard Algorithm,120,155
371,Improved Algorithm,15,-325
371,Improved Algorithm,30,145
371,Improved Algorithm,60,155
371,Improved Algorithm,120,165
371,Standard Algorithm,15,-495
371,Standard Algorithm,30,130
371,Standard Algorithm,60,150
371,Standard Algorithm,120,155
372,Improved Algorithm,15,-325
372,Improved Algorithm,30,145
372,Improved Algorithm,60,155
372,Improved Algorithm,120,165
372,Standard Algorithm,15,-495
372,Standard Algorithm,30,130
372,Standard Algorithm,60,155
372,Standard Algorithm,120,155
373,Improved Algorithm,15,-325
373,Improved Algorithm,30,145
373,Improved Algorithm,60,155
373,Improved Algorithm,120,165
373,Standard Algorithm,15,-495
373,Standard Algorithm,30,130
373,Standard Algorithm,60,155
373,Standard Algorithm,120,155
374,Improved Algorithm,15,-325
374,Improved Algorithm,30,145
374,Improved Algorithm,60,155
374,Improved Algorithm,120,165
374,Standard Algorithm,15,-495
374,Standard Algorithm,30,130
374,Standard Algorithm,60,155
374,Standard Algorithm,120,155
375,Improved Algorithm,15,-325
375,Improved Algorithm,30,145
375,Improved Algorithm,60,155
375,Improved Algorithm,120,165
375,Standard Algorithm,15,-495
375,Standard Algorithm,30,130
375,Standard Algorithm,60,155
375,Standard Algorithm,120,155
376,Improved Algorithm,15,-325
376,Improved Algorithm,30,145
376,Improved Algorithm,60,155
376,Improved Algorithm,120,165
376,Standard Algorithm,15,-495
376,Standard Algorithm,30,130
376,Standard Algorithm,60,155
376,Standard Algorithm,120,155
377,Improved Algorithm,15,-325
377,Improved Algorithm,30,145
377,Improved Algorithm,60,155
377,Improved Algorithm,120,165
377,Standard Algorithm,15,-495
377,Standard Algorithm,30,130
377,Standard Algorithm,60,155
377,Standard Algorithm,120,155
378,Improved Algorithm,15,-325
378,Improved Algorithm,30,145
378,Improved Algorithm,60,155
378,Improved Algorithm,120,165
378,Standard Algorithm,15,-495
378,Standard Algorithm,30,130
378,Standard Algorithm,60,155
378,Standard Algorithm,120,155
379,Improved Algorithm,15,-325
379,Improved Algorithm,30,145
379,Improved Algorithm,60,155
379,Improved Algorithm,120,165
379,Standard Algorithm,15,-495
379,Standard Algorithm,30,130
379,Standard Algorithm,60,155
379,Standard Algorithm,120,155
380,Improved Algorithm,15,-325
380,Improved Algorithm,30,145
380,Improved Algorithm,60,155
380,Improved Algorithm,120,165
380,Standard Algorithm,15,-495
380,Standard Algorithm,30,130
380,Standard Algorithm,60,155
380,Standard Algorithm,120,155
381,Improved Algorithm,15,-325
381,Improved Algorithm,30,145
381,Improved Algorithm,60,155
381,Improved Algorithm,120,165
381,Standard Algorithm,15,-495
381,Standard Algorithm,30,130
381,Standard Algorithm,60,155
381,Standard Algorithm,120,155
382,Improved Algorithm,15,-325
382,Improved Algorithm,30,145
382,Improved Algorithm,60,155
382,Improved Algorithm,120,170
382,Standard Algorithm,15,-495
382,Standard Algorithm,30,130
382,Standard Algorithm,60,155
382,Standard Algorithm,120,155
383,Improved Algorithm,15,-325
383,Improved Algorithm,30,145
383,Improved Algorithm,60,155
383,Improved Algorithm,120,170
383,Standard Algorithm,15,-495
383,Standard Algorithm,30,130
383,Standard Algorithm,60,155
383,Standard Algorithm,120,155
384,Improved Algorithm,15,-325
384,Improved Algorithm,30,145
384,Improved Algorithm,60,155
384,Improved Algorithm,120,170
384,Standard Algorithm,15,-495
384,Standard Algorithm,30,130
384,Standard Algorithm,60,155
384,Standard Algorithm,120,155
385,Improved Algorithm,15,-325
385,Improved Algorithm,30,145
385,Improved Algorithm,60,155
385,Improved Algorithm,120,170
385,Standard Algorithm,15,-495
385,Standard Algorithm,30,130
385,Standard Algorithm,60,155
385,Standard Algorithm,120,155
386,Improved Algorithm,15,-325
386,Improved Algorithm,30,145
386,Improved Algorithm,60,155
386,Improved Algorithm,120,170
386,Standard Algorithm,15,-495
386,Standard Algorithm,30,130
386,Standard Algorithm,60,155
386,Standard Algorithm,120,155
387,Improved Algorithm,15,-325
387,Improved Algorithm,30,145
387,Improved Algorithm,60,155
387,Improved Algorithm,120,170
387,Standard Algorithm,15,-495
387,Standard Algorithm,30,130
387,Standard Algorithm,60,155
387,Standard Algorithm,120,155
388,Improved Algorithm,15,-325
388,Improved Algorithm,30,145
388,Improved Algorithm,60,155
388,Improved Algorithm,120,170
388,Standard Algorithm,15,-495
388,Standard Algorithm,30,130
388,Standard Algorithm,60,155
388,Standard Algorithm,120,155
389,Improved Algorithm,15,-325
389,Improved Algorithm,30,145
389,Improved Algorithm,60,155
389,Improved Algorithm,120,170
389,Standard Algorithm,15,-495
389,Standard Algorithm,30,135
389,Standard Algorithm,60,155
389,Standard Algorithm,120,155
390,Improved Algorithm,15,-325
390,Improved Algorithm,30,145
390,Improved Algorithm,60,155
390,Improved Algorithm,120,170
390,Standard Algorithm,15,-495
390,Standard Algorithm,30,135
390,Standard Algorithm,60,155
390,Standard Algorithm,120,155
391,Improved Algorithm,15,-325
391,Improved Algorithm,30,145
391,Improved Algorithm,60,155
391,Improved Algorithm,120,170
391,Standard Algorithm,15,-495
391,Standard Algorithm,30,135
391,Standard Algorithm,60,155
391,Standard Algorithm,120,155
392,Improved Algorithm,15,-325
392,Improved Algorithm,30,145
392,Improved Algorithm,60,155
392,Improved Algorithm,120,170
392,Standard Algorithm,15,-495
392,Standard Algorithm,30,135
392,Standard Algorithm,60,155
392,Standard Algorithm,120,155
393,Improved Algorithm,15,-325
393,Improved Algorithm,30,145
393,Improved Algorithm,60,155
393,Improved Algorithm,120,170
393,Standard Algorithm,15,-495
393,Standard Algorithm,30,135
393,Standard Algorithm,60,155
393,Standard Algorithm,120,155
394,Improved Algorithm,15,-325
394,Improved Algorithm,30,145
394,Improved Algorithm,60,155
394,Improved Algorithm,120,170
394,Standard Algorithm,15,-495
394,Standard Algorithm,30,135
394,Standard Algorithm,60,155
394,Standard Algorithm,120,155
395,Improved Algorithm,15,-325
395,Improved Algorithm,30,145
395,Improved Algorithm,60,155
395,Improved Algorithm,120,170
395,Standard Algorithm,15,-495
395,Standard Algorithm,30,135
395,Standard Algorithm,60,155
395,Standard Algorithm,120,155
396,Improved Algorithm,15,-325
396,Improved Algorithm,30,145
396,Improved Algorithm,60,155
396,Improved Algorithm,120,170
396,Standard Algorithm,15,-495
396,Standard Algorithm,30,135
396,Standard Algorithm,60,155
396,Standard Algorithm,120,155
397,Improved Algorithm,15,-325
397,Improved Algorithm,30,145
397,Improved Algorithm,60,155
397,Improved Algorithm,120,170
397,Standard Algorithm,15,-495
397,Standard Algorithm,30,135
397,Standard Algorithm,60,155
397,Standard Algorithm,120,155
398,Improved Algorithm,15,-325
398,Improved Algorithm,30,145
398,Improved Algorithm,60,155
398,Improved Algorithm,120,170
398,Standard Algorithm,15,-495
398,Standard Algorithm,30,135
398,Standard Algorithm,60,155
398,Standard Algorithm,120,155
399,Improved Algorithm,15,-325
399,Improved Algorithm,30,145
399,Improved Algorithm,60,155
399,Improved Algorithm,120,170
399,Standard Algorithm,15,-495
399,Standard Algorithm,30,135
399,Standard Algorithm,60,155
399,Standard Algorithm,120,155
400,Improved Algorithm,15,-325
400,Improved Algorithm,30,145
400,Improved Algorithm,60,155
400,Improved Algorithm,120,170
400,Standard Algorithm,15,-495
400,Standard Algorithm,30,135
400,Standard Algorithm,60,155
400,Standard Algorithm,120,155
401,Improved Algorithm,15,-325
401,Improved Algorithm,30,145
401,Improved Algorithm,60,155
401,Improved Algorithm,120,170
401,Standard Algorithm,15,-495
401,Standard Algorithm,30,135
401,Standard Algorithm,60,155
401,Standard Algorithm,120,160
402,Improved Algorithm,15,-325
402,Improved Algorithm,30,145
402,Improved Algorithm,60,155
402,Improved Algorithm,120,170
402,Standard Algorithm,15,-495
402,Standard Algorithm,30,135
402,Standard Algorithm,60,155
402,Standard Algorithm,120,160
403,Improved Algorithm,15,-325
403,Improved Algorithm,30,145
403,Improved Algorithm,60,155
403,Improved Algorithm,120,170
403,Standard Algorithm,15,-495
403,Standard Algorithm,30,135
403,Standard Algorithm,60,155
403,Standard Algorithm,120,160
404,Improved Algorithm,15,-325
404,Improved Algorithm,30,145
404,Improved Algorithm,60,155
404,Improved Algorithm,120,170
404,Standard Algorithm,15,-495
404,Standard Algorithm,30,135
404,Standard Algorithm,60,155
404,Standard Algorithm,120,160
405,Improved Algorithm,15,-325
405,Improved Algorithm,30,145
405,Improved Algorithm,60,155
405,Improved Algorithm,120,170
405,Standard Algorithm,15,-495
405,Standard Algorithm,30,135
405,Standard Algorithm,60,155
405,Standard Algorithm,120,160
406,Improved Algorithm,15,-325
406,Improved Algorithm,30,145
406,Improved Algorithm,60,155
406,Improved Algorithm,120,170
406,Standard Algorithm,15,-495
406,Standard Algorithm,30,135
406,Standard Algorithm,60,155
406,Standard Algorithm,120,160
407,Improved Algorithm,15,-325
407,Improved Algorithm,30,145
407,Improved Algorithm,60,155
407,Improved Algorithm,120,170
407,Standard Algorithm,15,-495
407,Standard Algorithm,30,135
407,Standard Algorithm,60,155
407,Standard Algorithm,120,160
408,Improved Algorithm,15,-325
408,Improved Algorithm,30,145
408,Improved Algorithm,60,155
408,Improved Algorithm,120,170
408,Standard Algorithm,15,-495
408,Standard Algorithm,30,135
408,Standard Algorithm,60,155
408,Standard Algorithm,120,160
409,Improved Algorithm,15,-325
409,Improved Algorithm,30,155
409,Improved Algorithm,60,155
409,Improved Algorithm,120,170
409,Standard Algorithm,15,-495
409,Standard Algorithm,30,135
409,Standard Algorithm,60,155
409,Standard Algorithm,120,160
410,Improved Algorithm,15,-325
410,Improved Algorithm,30,155
410,Improved Algorithm,60,155
410,Improved Algorithm,120,170
410,Standard Algorithm,15,-495
410,Standard Algorithm,30,135
410,Standard Algorithm,60,155
410,Standard Algorithm,120,160
411,Improved Algorithm,15,-325
411,Improved Algorithm,30,155
411,Improved Algorithm,60,155
411,Improved Algorithm,120,170
411,Standard Algorithm,15,-495
411,Standard Algorithm,30,135
411,Standard Algorithm,60,155
411,Standard Algorithm,120,160
412,Improved Algorithm,15,-325
412,Improved Algorithm,30,155
412,Improved Algorithm,60,155
412,Improved Algorithm,120,170
412,Standard Algorithm,15,-495
412,Standard Algorithm,30,135
412,Standard Algorithm,60,155
412,Standard Algorithm,120,160
413,Improved Algorithm,15,-325
413,Improved Algorithm,30,155
413,Improved Algorithm,60,155
413,Improved Algorithm,120,170
413,Standard Algorithm,15,-495
413,Standard Algorithm,30,135
413,Standard Algorithm,60,155
413,Standard Algorithm,120,160
414,Improved Algorithm,15,-325
414,Improved Algorithm,30,155
414,Improved Algorithm,60,155
414,Improved Algorithm,120,170
414,Standard Algorithm,15,-495
414,Standard Algorithm,30,135
414,Standard Algorithm,60,155
414,Standard Algorithm,120,160
415,Improved Algorithm,15,-325
415,Improved Algorithm,30,155
415,Improved Algorithm,60,155
415,Improved Algorithm,120,170
415,Standard Algorithm,15,-495
415,Standard Algorithm,30,135
415,Standard Algorithm,60,155
415,Standard Algorithm,120,160
416,Improved Algorithm,15,-325
416,Improved Algorithm,30,155
416,Improved Algorithm,60,155
416,Improved Algorithm,120,170
416,Standard Algorithm,15,-495
416,Standard Algorithm,30,135
416,Standard Algorithm,60,155
416,Standard Algorithm,120,160
417,Improved Algorithm,15,-325
417,Improved Algorithm,30,155
417,Improved Algorithm,60,155
417,Improved Algorithm,120,170
417,Standard Algorithm,15,-495
417,Standard Algorithm,30,135
417,Standard Algorithm,60,155
417,Standard Algorithm,120,160
418,Improved Algorithm,15,-325
418,Improved Algorithm,30,155
418,Improved Algorithm,60,155
418,Improved Algorithm,120,170
418,Standard Algorithm,15,-495
418,Standard Algorithm,30,135
418,Standard Algorithm,60,155
418,Standard Algorithm,120,160
419,Improved Algorithm,15,-325
419,Improved Algorithm,30,155
419,Improved Algorithm,60,155
419,Improved Algorithm,120,170
419,Standard Algorithm,15,-495
419,Standard Algorithm,30,135
419,Standard Algorithm,60,155
419,Standard Algorithm,120,160
420,Improved Algorithm,15,-325
420,Improved Algorithm,30,155
420,Improved Algorithm,60,155
420,Improved Algorithm,120,170
420,Standard Algorithm,15,-495
420,Standard Algorithm,30,135
420,Standard Algorithm,60,155
420,Standard Algorithm,120,160
421,Improved Algorithm,15,-325
421,Improved Algorithm,30,155
421,Improved Algorithm,60,155
421,Improved Algorithm,120,170
421,Standard Algorithm,15,-495
421,Standard Algorithm,30,135
421,Standard Algorithm,60,155
421,Standard Algorithm,120,165
422,Improved Algorithm,15,-325
422,Improved Algorithm,30,155
422,Improved Algorithm,60,155
422,Improved Algorithm,120,170
422,Standard Algorithm,15,-495
422,Standard Algorithm,30,135
422,Standard Algorithm,60,160
422,Standard Algorithm,120,165
423,Improved Algorithm,15,-325
423,Improved Algorithm,30,155
423,Improved Algorithm,60,155
423,Improved Algorithm,120,170
423,Standard Algorithm,15,-495
423,Standard Algorithm,30,135
423,Standard Algorithm,60,160
423,Standard Algorithm,120,165
424,Improved Algorithm,15,-325
424,Improved Algorithm,30,155
424,Improved Algorithm,60,155
424,Improved Algorithm,120,170
424,Standard Algorithm,15,-495
424,Standard Algorithm,30,135
424,Standard Algorithm,60,160
424,Standard Algorithm,120,165
425,Improved Algorithm,15,-325
425,Improved Algorithm,30,155
425,Improved Algorithm,60,155
425,Improved Algorithm,120,170
425,Standard Algorithm,15,-495
425,Standard Algorithm,30,135
425,Standard Algorithm,60,160
425,Standard Algorithm,120,165
426,Improved Algorithm,15,-325
426,Improved Algorithm,30,155
426,Improved Algorithm,60,155
426,Improved Algorithm,120,170
426,Standard Algorithm,15,-495
426,Standard Algorithm,30,135
426,Standard Algorithm,60,160
426,Standard Algorithm,120,165
427,Improved Algorithm,15,-325
427,Improved Algorithm,30,155
427,Improved Algorithm,60,155
427,Improved Algorithm,120,170
427,Standard Algorithm,15,-495
427,Standard Algorithm,30,135
427,Standard Algorithm,60,160
427,Standard Algorithm,120,165
428,Improved Algorithm,15,-325
428,Improved Algorithm,30,155
428,Improved Algorithm,60,155
428,Improved Algorithm,120,170
428,Standard Algorithm,15,-495
428,Standard Algorithm,30,135
428,Standard Algorithm,60,160
428,Standard Algorithm,120,165
429,Improved Algorithm,15,-325
429,Improved Algorithm,30,155
429,Improved Algorithm,60,155
429,Improved Algorithm,120,170
429,Standard Algorithm,15,-495
429,Standard Algorithm,30,135
429,Standard Algorithm,60,160
429,Standard Algorithm,120,165
430,Improved Algorithm,15,-325
430,Improved Algorithm,30,155
430,Improved Algorithm,60,155
430,Improved Algorithm,120,170
430,Standard Algorithm,15,-495
430,Standard Algorithm,30,135
430,Standard Algorithm,60,160
430,Standard Algorithm,120,165
431,Improved Algorithm,15,-325
431,Improved Algorithm,30,155
431,Improved Algorithm,60,155
431,Improved Algorithm,120,170
431,Standard Algorithm,15,-495
431,Standard Algorithm,30,135
431,Standard Algorithm,60,160
431,Standard Algorithm,120,165
432,Improved Algorithm,15,-325
432,Improved Algorithm,30,155
432,Improved Algorithm,60,155
432,Improved Algorithm,120,170
432,Standard Algorithm,15,-495
432,Standard Algorithm,30,135
432,Standard Algorithm,60,160
432,Standard Algorithm,120,165
433,Improved Algorithm,15,-325
433,Improved Algorithm,30,155
433,Improved Algorithm,60,155
433,Improved Algorithm,120,170
433,Standard Algorithm,15,-495
433,Standard Algorithm,30,135
433,Standard Algorithm,60,160
433,Standard Algorithm,120,165
434,Improved Algorithm,15,-325
434,Improved Algorithm,30,155
434,Improved Algorithm,60,155
434,Improved Algorithm,120,170
434,Standard Algorithm,15,-495
434,Standard Algorithm,30,135
434,Standard Algorithm,60,160
434,Standard Algorithm,120,165
435,Improved Algorithm,15,-325
435,Improved Algorithm,30,155
435,Improved Algorithm,60,155
435,Improved Algorithm,120,170
435,Standard Algorithm,15,-495
435,Standard Algorithm,30,140
435,Standard Algorithm,60,160
435,Standard Algorithm,120,165
436,Improved Algorithm,15,-325
436,Improved Algorithm,30,155
436,Improved Algorithm,60,155
436,Improved Algorithm,120,170
436,Standard Algorithm,15,-495
436,Standard Algorithm,30,140
436,Standard Algorithm,60,160
436,Standard Algorithm,120,165
437,Improved Algorithm,15,-325
437,Improved Algorithm,30,155
437,Improved Algorithm,60,155
437,Improved Algorithm,120,170
437,Standard Algorithm,15,-495
437,Standard Algorithm,30,140
437,Standard Algorithm,60,160
437,Standard Algorithm,120,165
438,Improved Algorithm,15,-325
438,Improved Algorithm,30,155
438,Improved Algorithm,60,155
438,Improved Algorithm,120,170
438,Standard Algorithm,15,-495
438,Standard Algorithm,30,140
438,Standard Algorithm,60,160
438,Standard Algorithm,120,165
439,Improved Algorithm,15,-325
439,Improved Algorithm,30,155
439,Improved Algorithm,60,155
439,Improved Algorithm,120,170
439,Standard Algorithm,15,-495
439,Standard Algorithm,30,140
439,Standard Algorithm,60,160
439,Standard Algorithm,120,165
440,Improved Algorithm,15,-325
440,Improved Algorithm,30,155
440,Improved Algorithm,60,155
440,Improved Algorithm,120,170
440,Standard Algorithm,15,-495
440,Standard Algorithm,30,140
440,Standard Algorithm,60,160
440,Standard Algorithm,120,165
441,Improved Algorithm,15,-325
441,Improved Algorithm,30,155
441,Improved Algorithm,60,155
441,Improved Algorithm,120,170
441,Standard Algorithm,15,-495
441,Standard Algorithm,30,140
441,Standard Algorithm,60,160
441,Standard Algorithm,120,165
442,Improved Algorithm,15,-325
442,Improved Algorithm,30,155
442,Improved Algorithm,60,155
442,Improved Algorithm,120,170
442,Standard Algorithm,15,-495
442,Standard Algorithm,30,140
442,Standard Algorithm,60,160
442,Standard Algorithm,120,165
443,Improved Algorithm,15,-325
443,Improved Algorithm,30,155
443,Improved Algorithm,60,155
443,Improved Algorithm,120,170
443,Standard Algorithm,15,-495
443,Standard Algorithm,30,140
443,Standard Algorithm,60,160
443,Standard Algorithm,120,165
444,Improved Algorithm,15,-325
444,Improved Algorithm,30,155
444,Improved Algorithm,60,155
444,Improved Algorithm,120,170
444,Standard Algorithm,15,-495
444,Standard Algorithm,30,140
444,Standard Algorithm,60,160
444,Standard Algorithm,120,165
445,Improved Algorithm,15,-325
445,Improved Algorithm,30,155
445,Improved Algorithm,60,155
445,Improved Algorithm,120,170
445,Standard Algorithm,15,-495
445,Standard Algorithm,30,140
445,Standard Algorithm,60,160
445,Standard Algorithm,120,165
446,Improved Algorithm,15,-325
446,Improved Algorithm,30,155
446,Improved Algorithm,60,155
446,Improved Algorithm,120,170
446,Standard Algorithm,15,-495
446,Standard Algorithm,30,140
446,Standard Algorithm,60,160
446,Standard Algorithm,120,165
447,Improved Algorithm,15,-325
447,Improved Algorithm,30,155
447,Improved Algorithm,60,155
447,Improved Algorithm,120,170
447,Standard Algorithm,15,-495
447,Standard Algorithm,30,140
447,Standard Algorithm,60,160
447,Standard Algorithm,120,165
448,Improved Algorithm,15,-325
448,Improved Algorithm,30,160
448,Improved Algorithm,60,155
448,Improved Algorithm,120,170
448,Standard Algorithm,15,-495
448,Standard Algorithm,30,140
448,Standard Algorithm,60,160
448,Standard Algorithm,120,165
449,Improved Algorithm,15,-325
449,Improved Algorithm,30,160
449,Improved Algorithm,60,155
449,Improved Algorithm,120,170
449,Standard Algorithm,15,-495
449,Standard Algorithm,30,140
449,Standard Algorithm,60,160
449,Standard Algorithm,120,165
450,Improved Algorithm,15,-325
450,Improved Algorithm,30,160
450,Improved Algorithm,60,155
450,Improved Algorithm,120,170
450,Standard Algorithm,15,-495
450,Standard Algorithm,30,140
450,Standard Algorithm,60,160
450,Standard Algorithm,120,165
451,Improved Algorithm,15,-325
451,Improved Algorithm,30,160
451,Improved Algorithm,60,155
451,Improved Algorithm,120,170
451,Standard Algorithm,15,-495
451,Standard Algorithm,30,140
451,Standard Algorithm,60,160
451,Standard Algorithm,120,165
452,Improved Algorithm,15,-325
452,Improved Algorithm,30,160
452,Improved Algorithm,60,155
452,Improved Algorithm,120,170
452,Standard Algorithm,15,-495
452,Standard Algorithm,30,140
452,Standard Algorithm,60,160
452,Standard Algorithm,120,165
453,Improved Algorithm,15,-325
453,Improved Algorithm,30,160
