generation_no,run_desc,population_size,Sum of fitness
220,Improved Algorithm,15,-660
220,Improved Algorithm,30,55
220,Improved Algorithm,60,160
220,Improved Algorithm,120,220
220,Standard Algorithm,15,-1020
220,Standard Algorithm,30,-45
220,Standard Algorithm,60,125
220,Standard Algorithm,120,160
221,Improved Algorithm,15,-660
221,Improved Algorithm,30,55
221,Improved Algorithm,60,160
221,Improved Algorithm,120,220
221,Standard Algorithm,15,-1020
221,Standard Algorithm,30,-45
221,Standard Algorithm,60,125
221,Standard Algorithm,120,160
222,Improved Algorithm,15,-660
222,Improved Algorithm,30,55
222,Improved Algorithm,60,160
222,Improved Algorithm,120,220
222,Standard Algorithm,15,-1020
222,Standard Algorithm,30,-40
222,Standard Algorithm,60,125
222,Standard Algorithm,120,160
223,Improved Algorithm,15,-660
223,Improved Algorithm,30,55
223,Improved Algorithm,60,160
223,Improved Algorithm,120,225
223,Standard Algorithm,15,-1020
223,Standard Algorithm,30,-40
223,Standard Algorithm,60,125
223,Standard Algorithm,120,160
224,Improved Algorithm,15,-660
224,Improved Algorithm,30,55
224,Improved Algorithm,60,160
224,Improved Algorithm,120,225
224,Standard Algorithm,15,-1020
224,Standard Algorithm,30,-40
224,Standard Algorithm,60,125
224,Standard Algorithm,120,160
225,Improved Algorithm,15,-660
225,Improved Algorithm,30,55
225,Improved Algorithm,60,160
225,Improved Algorithm,120,225
225,Standard Algorithm,15,-1020
225,Standard Algorithm,30,-40
225,Standard Algorithm,60,130
225,Standard Algorithm,120,160
226,Improved Algorithm,15,-660
226,Improved Algorithm,30,55
226,Improved Algorithm,60,165
226,Improved Algorithm,120,225
226,Standard Algorithm,15,-1020
226,Standard Algorithm,30,-40
226,Standard Algorithm,60,130
226,Standard Algorithm,120,160
227,Improved Algorithm,15,-660
227,Improved Algorithm,30,55
227,Improved Algorithm,60,165
227,Improved Algorithm,120,230
227,Standard Algorithm,15,-1020
227,Standard Algorithm,30,-40
227,Standard Algorithm,60,130
227,Standard Algorithm,120,160
228,Improved Algorithm,15,-660
228,Improved Algorithm,30,55
228,Improved Algorithm,60,165
228,Improved Algorithm,120,230
228,Standard Algorithm,15,-1020
228,Standard Algorithm,30,-35
228,Standard Algorithm,60,130
228,Standard Algorithm,120,160
229,Improved Algorithm,15,-660
229,Improved Algorithm,30,55
229,Improved Algorithm,60,165
229,Improved Algorithm,120,230
229,Standard Algorithm,15,-1020
229,Standard Algorithm,30,-25
229,Standard Algorithm,60,130
229,Standard Algorithm,120,160
230,Improved Algorithm,15,-660
230,Improved Algorithm,30,55
230,Improved Algorithm,60,165
230,Improved Algorithm,120,230
230,Standard Algorithm,15,-1020
230,Standard Algorithm,30,-25
230,Standard Algorithm,60,130
230,Standard Algorithm,120,160
231,Improved Algorithm,15,-660
231,Improved Algorithm,30,55
231,Improved Algorithm,60,165
231,Improved Algorithm,120,235
231,Standard Algorithm,15,-1020
231,Standard Algorithm,30,-25
231,Standard Algorithm,60,140
231,Standard Algorithm,120,160
232,Improved Algorithm,15,-660
232,Improved Algorithm,30,55
232,Improved Algorithm,60,165
232,Improved Algorithm,120,235
232,Standard Algorithm,15,-1020
232,Standard Algorithm,30,-25
232,Standard Algorithm,60,140
232,Standard Algorithm,120,160
233,Improved Algorithm,15,-660
233,Improved Algorithm,30,60
233,Improved Algorithm,60,165
233,Improved Algorithm,120,235
233,Standard Algorithm,15,-1020
233,Standard Algorithm,30,-25
233,Standard Algorithm,60,140
233,Standard Algorithm,120,160
234,Improved Algorithm,15,-660
234,Improved Algorithm,30,60
234,Improved Algorithm,60,165
234,Improved Algorithm,120,235
234,Standard Algorithm,15,-1020
234,Standard Algorithm,30,-25
234,Standard Algorithm,60,140
234,Standard Algorithm,120,160
235,Improved Algorithm,15,-660
235,Improved Algorithm,30,60
235,Improved Algorithm,60,165
235,Improved Algorithm,120,235
235,Standard Algorithm,15,-1020
235,Standard Algorithm,30,-25
235,Standard Algorithm,60,140
235,Standard Algorithm,120,160
236,Improved Algorithm,15,-660
236,Improved Algorithm,30,60
236,Improved Algorithm,60,165
236,Improved Algorithm,120,235
236,Standard Algorithm,15,-1020
236,Standard Algorithm,30,-25
236,Standard Algorithm,60,140
236,Standard Algorithm,120,160
237,Improved Algorithm,15,-660
237,Improved Algorithm,30,60
237,Improved Algorithm,60,165
237,Improved Algorithm,120,235
237,Standard Algorithm,15,-1020
237,Standard Algorithm,30,-25
237,Standard Algorithm,60,140
237,Standard Algorithm,120,165
238,Improved Algorithm,15,-660
238,Improved Algorithm,30,60
238,Improved Algorithm,60,165
238,Improved Algorithm,120,235
238,Standard Algorithm,15,-1020
238,Standard Algorithm,30,-25
238,Standard Algorithm,60,140
238,Standard Algorithm,120,165
239,Improved Algorithm,15,-660
239,Improved Algorithm,30,60
239,Improved Algorithm,60,165
239,Improved Algorithm,120,235
239,Standard Algorithm,15,-1020
239,Standard Algorithm,30,-20
239,Standard Algorithm,60,140
239,Standard Algorithm,120,165
240,Improved Algorithm,15,-660
240,Improved Algorithm,30,60
240,Improved Algorithm,60,165
240,Improved Algorithm,120,235
240,Standard Algorithm,15,-1020
240,Standard Algorithm,30,-20
240,Standard Algorithm,60,140
240,Standard Algorithm,120,165
241,Improved Algorithm,15,-660
241,Improved Algorithm,30,60
241,Improved Algorithm,60,175
241,Improved Algorithm,120,235
241,Standard Algorithm,15,-1020
241,Standard Algorithm,30,-20
241,Standard Algorithm,60,140
241,Standard Algorithm,120,165
242,Improved Algorithm,15,-660
242,Improved Algorithm,30,60
242,Improved Algorithm,60,175
242,Improved Algorithm,120,235
242,Standard Algorithm,15,-1020
242,Standard Algorithm,30,-20
242,Standard Algorithm,60,145
242,Standard Algorithm,120,165
243,Improved Algorithm,15,-660
243,Improved Algorithm,30,60
243,Improved Algorithm,60,175
243,Improved Algorithm,120,235
243,Standard Algorithm,15,-1020
243,Standard Algorithm,30,-20
243,Standard Algorithm,60,145
243,Standard Algorithm,120,165
244,Improved Algorithm,15,-660
244,Improved Algorithm,30,60
244,Improved Algorithm,60,175
244,Improved Algorithm,120,235
244,Standard Algorithm,15,-1020
244,Standard Algorithm,30,-20
244,Standard Algorithm,60,145
244,Standard Algorithm,120,165
245,Improved Algorithm,15,-660
245,Improved Algorithm,30,80
245,Improved Algorithm,60,175
245,Improved Algorithm,120,235
245,Standard Algorithm,15,-1020
245,Standard Algorithm,30,-20
245,Standard Algorithm,60,145
245,Standard Algorithm,120,165
246,Improved Algorithm,15,-660
246,Improved Algorithm,30,80
246,Improved Algorithm,60,175
246,Improved Algorithm,120,235
246,Standard Algorithm,15,-1020
246,Standard Algorithm,30,-20
246,Standard Algorithm,60,145
246,Standard Algorithm,120,165
247,Improved Algorithm,15,-660
247,Improved Algorithm,30,85
247,Improved Algorithm,60,175
247,Improved Algorithm,120,235
247,Standard Algorithm,15,-1020
247,Standard Algorithm,30,-20
247,Standard Algorithm,60,145
247,Standard Algorithm,120,170
248,Improved Algorithm,15,-660
248,Improved Algorithm,30,85
248,Improved Algorithm,60,175
248,Improved Algorithm,120,235
248,Standard Algorithm,15,-1020
248,Standard Algorithm,30,-20
248,Standard Algorithm,60,145
248,Standard Algorithm,120,170
249,Improved Algorithm,15,-660
249,Improved Algorithm,30,85
249,Improved Algorithm,60,180
249,Improved Algorithm,120,235
249,Standard Algorithm,15,-1020
249,Standard Algorithm,30,-20
249,Standard Algorithm,60,145
249,Standard Algorithm,120,170
250,Improved Algorithm,15,-660
250,Improved Algorithm,30,85
250,Improved Algorithm,60,180
250,Improved Algorithm,120,235
250,Standard Algorithm,15,-1020
250,Standard Algorithm,30,-20
250,Standard Algorithm,60,145
250,Standard Algorithm,120,170
251,Improved Algorithm,15,-660
251,Improved Algorithm,30,85
251,Improved Algorithm,60,180
251,Improved Algorithm,120,235
251,Standard Algorithm,15,-1020
251,Standard Algorithm,30,-20
251,Standard Algorithm,60,145
251,Standard Algorithm,120,170
252,Improved Algorithm,15,-660
252,Improved Algorithm,30,85
252,Improved Algorithm,60,180
252,Improved Algorithm,120,235
252,Standard Algorithm,15,-1020
252,Standard Algorithm,30,-20
252,Standard Algorithm,60,150
252,Standard Algorithm,120,170
253,Improved Algorithm,15,-660
253,Improved Algorithm,30,85
253,Improved Algorithm,60,180
253,Improved Algorithm,120,235
253,Standard Algorithm,15,-1020
253,Standard Algorithm,30,-20
253,Standard Algorithm,60,150
253,Standard Algorithm,120,170
254,Improved Algorithm,15,-660
254,Improved Algorithm,30,85
254,Improved Algorithm,60,180
254,Improved Algorithm,120,235
254,Standard Algorithm,15,-1020
254,Standard Algorithm,30,-20
254,Standard Algorithm,60,150
254,Standard Algorithm,120,170
255,Improved Algorithm,15,-660
255,Improved Algorithm,30,90
255,Improved Algorithm,60,180
255,Improved Algorithm,120,235
255,Standard Algorithm,15,-1020
255,Standard Algorithm,30,-20
255,Standard Algorithm,60,150
255,Standard Algorithm,120,170
256,Improved Algorithm,15,-660
256,Improved Algorithm,30,90
256,Improved Algorithm,60,180
256,Improved Algorithm,120,245
256,Standard Algorithm,15,-1020
256,Standard Algorithm,30,-10
256,Standard Algorithm,60,150
256,Standard Algorithm,120,175
257,Improved Algorithm,15,-660
257,Improved Algorithm,30,90
257,Improved Algorithm,60,180
257,Improved Algorithm,120,245
257,Standard Algorithm,15,-1020
257,Standard Algorithm,30,-10
257,Standard Algorithm,60,150
257,Standard Algorithm,120,175
258,Improved Algorithm,15,-660
258,Improved Algorithm,30,90
258,Improved Algorithm,60,180
258,Improved Algorithm,120,245
258,Standard Algorithm,15,-1020
258,Standard Algorithm,30,-10
258,Standard Algorithm,60,150
258,Standard Algorithm,120,175
259,Improved Algorithm,15,-660
259,Improved Algorithm,30,90
259,Improved Algorithm,60,180
259,Improved Algorithm,120,245
259,Standard Algorithm,15,-1020
259,Standard Algorithm,30,-10
259,Standard Algorithm,60,150
259,Standard Algorithm,120,175
260,Improved Algorithm,15,-660
260,Improved Algorithm,30,90
260,Improved Algorithm,60,185
260,Improved Algorithm,120,245
260,Standard Algorithm,15,-1020
260,Standard Algorithm,30,-10
260,Standard Algorithm,60,150
260,Standard Algorithm,120,180
261,Improved Algorithm,15,-660
261,Improved Algorithm,30,90
261,Improved Algorithm,60,185
261,Improved Algorithm,120,245
261,Standard Algorithm,15,-1020
261,Standard Algorithm,30,0
261,Standard Algorithm,60,150
261,Standard Algorithm,120,185
262,Improved Algorithm,15,-660
262,Improved Algorithm,30,90
262,Improved Algorithm,60,185
262,Improved Algorithm,120,245
262,Standard Algorithm,15,-1020
262,Standard Algorithm,30,0
262,Standard Algorithm,60,150
262,Standard Algorithm,120,185
263,Improved Algorithm,15,-660
263,Improved Algorithm,30,90
263,Improved Algorithm,60,185
263,Improved Algorithm,120,250
263,Standard Algorithm,15,-1020
263,Standard Algorithm,30,0
263,Standard Algorithm,60,150
263,Standard Algorithm,120,185
264,Improved Algorithm,15,-660
264,Improved Algorithm,30,90
264,Improved Algorithm,60,185
264,Improved Algorithm,120,250
264,Standard Algorithm,15,-1020
264,Standard Algorithm,30,0
264,Standard Algorithm,60,150
264,Standard Algorithm,120,185
265,Improved Algorithm,15,-660
265,Improved Algorithm,30,95
265,Improved Algorithm,60,185
265,Improved Algorithm,120,250
265,Standard Algorithm,15,-1020
265,Standard Algorithm,30,0
265,Standard Algorithm,60,150
265,Standard Algorithm,120,185
266,Improved Algorithm,15,-660
266,Improved Algorithm,30,95
266,Improved Algorithm,60,185
266,Improved Algorithm,120,250
266,Standard Algorithm,15,-1020
266,Standard Algorithm,30,0
266,Standard Algorithm,60,150
266,Standard Algorithm,120,185
267,Improved Algorithm,15,-660
267,Improved Algorithm,30,95
267,Improved Algorithm,60,185
267,Improved Algorithm,120,250
267,Standard Algorithm,15,-1020
267,Standard Algorithm,30,0
267,Standard Algorithm,60,150
267,Standard Algorithm,120,185
268,Improved Algorithm,15,-660
268,Improved Algorithm,30,95
268,Improved Algorithm,60,185
268,Improved Algorithm,120,250
268,Standard Algorithm,15,-1020
268,Standard Algorithm,30,0
268,Standard Algorithm,60,155
268,Standard Algorithm,120,190
269,Improved Algorithm,15,-660
269,Improved Algorithm,30,95
269,Improved Algorithm,60,185
269,Improved Algorithm,120,250
269,Standard Algorithm,15,-1020
269,Standard Algorithm,30,0
269,Standard Algorithm,60,155
269,Standard Algorithm,120,190
270,Improved Algorithm,15,-660
270,Improved Algorithm,30,95
270,Improved Algorithm,60,190
270,Improved Algorithm,120,250
270,Standard Algorithm,15,-1020
270,Standard Algorithm,30,0
270,Standard Algorithm,60,155
270,Standard Algorithm,120,190
271,Improved Algorithm,15,-660
271,Improved Algorithm,30,95
271,Improved Algorithm,60,195
271,Improved Algorithm,120,250
271,Standard Algorithm,15,-1020
271,Standard Algorithm,30,5
271,Standard Algorithm,60,155
271,Standard Algorithm,120,190
272,Improved Algorithm,15,-660
272,Improved Algorithm,30,95
272,Improved Algorithm,60,195
272,Improved Algorithm,120,250
272,Standard Algorithm,15,-1020
272,Standard Algorithm,30,5
272,Standard Algorithm,60,155
272,Standard Algorithm,120,190
273,Improved Algorithm,15,-660
273,Improved Algorithm,30,95
273,Improved Algorithm,60,195
273,Improved Algorithm,120,250
273,Standard Algorithm,15,-1020
273,Standard Algorithm,30,5
273,Standard Algorithm,60,155
273,Standard Algorithm,120,190
274,Improved Algorithm,15,-660
274,Improved Algorithm,30,95
274,Improved Algorithm,60,200
274,Improved Algorithm,120,250
274,Standard Algorithm,15,-1020
274,Standard Algorithm,30,5
274,Standard Algorithm,60,155
274,Standard Algorithm,120,190
275,Improved Algorithm,15,-660
275,Improved Algorithm,30,95
275,Improved Algorithm,60,200
275,Improved Algorithm,120,250
275,Standard Algorithm,15,-1020
275,Standard Algorithm,30,5
275,Standard Algorithm,60,160
275,Standard Algorithm,120,195
276,Improved Algorithm,15,-660
276,Improved Algorithm,30,95
276,Improved Algorithm,60,200
276,Improved Algorithm,120,250
276,Standard Algorithm,15,-1020
276,Standard Algorithm,30,5
276,Standard Algorithm,60,160
276,Standard Algorithm,120,195
277,Improved Algorithm,15,-660
277,Improved Algorithm,30,95
277,Improved Algorithm,60,200
277,Improved Algorithm,120,255
277,Standard Algorithm,15,-1020
277,Standard Algorithm,30,5
277,Standard Algorithm,60,160
277,Standard Algorithm,120,195
278,Improved Algorithm,15,-660
278,Improved Algorithm,30,95
278,Improved Algorithm,60,200
278,Improved Algorithm,120,255
278,Standard Algorithm,15,-1020
278,Standard Algorithm,30,5
278,Standard Algorithm,60,160
278,Standard Algorithm,120,200
279,Improved Algorithm,15,-660
279,Improved Algorithm,30,95
279,Improved Algorithm,60,200
279,Improved Algorithm,120,255
279,Standard Algorithm,15,-1020
279,Standard Algorithm,30,5
279,Standard Algorithm,60,160
279,Standard Algorithm,120,200
280,Improved Algorithm,15,-660
280,Improved Algorithm,30,95
280,Improved Algorithm,60,200
280,Improved Algorithm,120,255
280,Standard Algorithm,15,-1020
280,Standard Algorithm,30,5
280,Standard Algorithm,60,160
280,Standard Algorithm,120,200
281,Improved Algorithm,15,-660
281,Improved Algorithm,30,95
281,Improved Algorithm,60,200
281,Improved Algorithm,120,255
281,Standard Algorithm,15,-1020
281,Standard Algorithm,30,5
281,Standard Algorithm,60,160
281,Standard Algorithm,120,200
282,Improved Algorithm,15,-660
282,Improved Algorithm,30,95
282,Improved Algorithm,60,200
282,Improved Algorithm,120,255
282,Standard Algorithm,15,-1020
282,Standard Algorithm,30,5
282,Standard Algorithm,60,160
282,Standard Algorithm,120,200
283,Improved Algorithm,15,-660
283,Improved Algorithm,30,95
283,Improved Algorithm,60,200
283,Improved Algorithm,120,255
283,Standard Algorithm,15,-1020
283,Standard Algorithm,30,20
283,Standard Algorithm,60,160
283,Standard Algorithm,120,200
284,Improved Algorithm,15,-660
284,Improved Algorithm,30,95
284,Improved Algorithm,60,200
284,Improved Algorithm,120,255
284,Standard Algorithm,15,-1020
284,Standard Algorithm,30,20
284,Standard Algorithm,60,160
284,Standard Algorithm,120,200
285,Improved Algorithm,15,-660
285,Improved Algorithm,30,95
285,Improved Algorithm,60,200
285,Improved Algorithm,120,255
285,Standard Algorithm,15,-1020
285,Standard Algorithm,30,20
285,Standard Algorithm,60,160
285,Standard Algorithm,120,200
286,Improved Algorithm,15,-660
286,Improved Algorithm,30,95
286,Improved Algorithm,60,200
286,Improved Algorithm,120,255
286,Standard Algorithm,15,-1020
286,Standard Algorithm,30,20
286,Standard Algorithm,60,165
286,Standard Algorithm,120,200
287,Improved Algorithm,15,-660
287,Improved Algorithm,30,100
287,Improved Algorithm,60,200
287,Improved Algorithm,120,255
287,Standard Algorithm,15,-1020
287,Standard Algorithm,30,20
287,Standard Algorithm,60,165
287,Standard Algorithm,120,205
288,Improved Algorithm,15,-660
288,Improved Algorithm,30,100
288,Improved Algorithm,60,205
288,Improved Algorithm,120,255
288,Standard Algorithm,15,-1020
288,Standard Algorithm,30,20
288,Standard Algorithm,60,165
288,Standard Algorithm,120,205
289,Improved Algorithm,15,-660
289,Improved Algorithm,30,100
289,Improved Algorithm,60,205
289,Improved Algorithm,120,255
289,Standard Algorithm,15,-1020
289,Standard Algorithm,30,20
289,Standard Algorithm,60,165
289,Standard Algorithm,120,205
290,Improved Algorithm,15,-660
290,Improved Algorithm,30,110
290,Improved Algorithm,60,205
290,Improved Algorithm,120,255
290,Standard Algorithm,15,-1020
290,Standard Algorithm,30,20
290,Standard Algorithm,60,165
290,Standard Algorithm,120,205
291,Improved Algorithm,15,-660
291,Improved Algorithm,30,110
291,Improved Algorithm,60,205
291,Improved Algorithm,120,255
291,Standard Algorithm,15,-1020
291,Standard Algorithm,30,20
291,Standard Algorithm,60,165
291,Standard Algorithm,120,205
292,Improved Algorithm,15,-660
292,Improved Algorithm,30,110
292,Improved Algorithm,60,210
292,Improved Algorithm,120,255
292,Standard Algorithm,15,-1020
292,Standard Algorithm,30,20
292,Standard Algorithm,60,165
292,Standard Algorithm,120,205
293,Improved Algorithm,15,-660
293,Improved Algorithm,30,110
293,Improved Algorithm,60,210
293,Improved Algorithm,120,255
293,Standard Algorithm,15,-1020
293,Standard Algorithm,30,20
293,Standard Algorithm,60,170
293,Standard Algorithm,120,205
294,Improved Algorithm,15,-660
294,Improved Algorithm,30,110
294,Improved Algorithm,60,210
294,Improved Algorithm,120,255
294,Standard Algorithm,15,-1020
294,Standard Algorithm,30,20
294,Standard Algorithm,60,170
294,Standard Algorithm,120,205
295,Improved Algorithm,15,-660
295,Improved Algorithm,30,115
295,Improved Algorithm,60,210
295,Improved Algorithm,120,255
295,Standard Algorithm,15,-1020
295,Standard Algorithm,30,20
295,Standard Algorithm,60,170
295,Standard Algorithm,120,210
296,Improved Algorithm,15,-660
296,Improved Algorithm,30,125
296,Improved Algorithm,60,210
296,Improved Algorithm,120,255
296,Standard Algorithm,15,-1020
296,Standard Algorithm,30,20
296,Standard Algorithm,60,170
296,Standard Algorithm,120,210
297,Improved Algorithm,15,-660
297,Improved Algorithm,30,125
297,Improved Algorithm,60,210
297,Improved Algorithm,120,255
297,Standard Algorithm,15,-1020
297,Standard Algorithm,30,20
297,Standard Algorithm,60,170
297,Standard Algorithm,120,215
298,Improved Algorithm,15,-660
298,Improved Algorithm,30,125
298,Improved Algorithm,60,210
298,Improved Algorithm,120,255
298,Standard Algorithm,15,-1020
298,Standard Algorithm,30,20
298,Standard Algorithm,60,170
298,Standard Algorithm,120,220
299,Improved Algorithm,15,-660
299,Improved Algorithm,30,125
299,Improved Algorithm,60,210
299,Improved Algorithm,120,255
299,Standard Algorithm,15,-1020
299,Standard Algorithm,30,20
299,Standard Algorithm,60,170
299,Standard Algorithm,120,220
300,Improved Algorithm,15,-660
300,Improved Algorithm,30,125
300,Improved Algorithm,60,210
300,Improved Algorithm,120,255
300,Standard Algorithm,15,-1020
300,Standard Algorithm,30,20
300,Standard Algorithm,60,170
300,Standard Algorithm,120,225
301,Improved Algorithm,15,-660
301,Improved Algorithm,30,125
301,Improved Algorithm,60,210
301,Improved Algorithm,120,255
301,Standard Algorithm,15,-1020
301,Standard Algorithm,30,20
301,Standard Algorithm,60,170
301,Standard Algorithm,120,225
302,Improved Algorithm,15,-660
302,Improved Algorithm,30,130
302,Improved Algorithm,60,210
302,Improved Algorithm,120,260
302,Standard Algorithm,15,-1020
302,Standard Algorithm,30,20
302,Standard Algorithm,60,170
302,Standard Algorithm,120,225
303,Improved Algorithm,15,-660
303,Improved Algorithm,30,130
303,Improved Algorithm,60,210
303,Improved Algorithm,120,260
303,Standard Algorithm,15,-1020
303,Standard Algorithm,30,20
303,Standard Algorithm,60,170
303,Standard Algorithm,120,225
304,Improved Algorithm,15,-660
304,Improved Algorithm,30,130
304,Improved Algorithm,60,210
304,Improved Algorithm,120,260
304,Standard Algorithm,15,-1020
304,Standard Algorithm,30,20
304,Standard Algorithm,60,170
304,Standard Algorithm,120,225
305,Improved Algorithm,15,-660
305,Improved Algorithm,30,130
305,Improved Algorithm,60,210
305,Improved Algorithm,120,260
305,Standard Algorithm,15,-1020
305,Standard Algorithm,30,20
305,Standard Algorithm,60,170
305,Standard Algorithm,120,225
306,Improved Algorithm,15,-660
306,Improved Algorithm,30,130
306,Improved Algorithm,60,210
306,Improved Algorithm,120,260
306,Standard Algorithm,15,-1020
306,Standard Algorithm,30,20
306,Standard Algorithm,60,170
306,Standard Algorithm,120,225
307,Improved Algorithm,15,-660
307,Improved Algorithm,30,130
307,Improved Algorithm,60,210
307,Improved Algorithm,120,260
307,Standard Algorithm,15,-1020
307,Standard Algorithm,30,20
307,Standard Algorithm,60,170
307,Standard Algorithm,120,225
308,Improved Algorithm,15,-660
308,Improved Algorithm,30,130
308,Improved Algorithm,60,210
308,Improved Algorithm,120,260
308,Standard Algorithm,15,-1020
308,Standard Algorithm,30,35
308,Standard Algorithm,60,170
308,Standard Algorithm,120,230
309,Improved Algorithm,15,-660
309,Improved Algorithm,30,130
309,Improved Algorithm,60,215
309,Improved Algorithm,120,260
309,Standard Algorithm,15,-1020
309,Standard Algorithm,30,35
309,Standard Algorithm,60,175
309,Standard Algorithm,120,230
310,Improved Algorithm,15,-660
310,Improved Algorithm,30,130
310,Improved Algorithm,60,215
310,Improved Algorithm,120,260
310,Standard Algorithm,15,-1020
310,Standard Algorithm,30,35
310,Standard Algorithm,60,175
310,Standard Algorithm,120,230
311,Improved Algorithm,15,-660
311,Improved Algorithm,30,130
311,Improved Algorithm,60,215
311,Improved Algorithm,120,260
311,Standard Algorithm,15,-1020
311,Standard Algorithm,30,35
311,Standard Algorithm,60,175
311,Standard Algorithm,120,230
312,Improved Algorithm,15,-660
312,Improved Algorithm,30,130
312,Improved Algorithm,60,215
312,Improved Algorithm,120,260
312,Standard Algorithm,15,-1020
312,Standard Algorithm,30,35
312,Standard Algorithm,60,180
312,Standard Algorithm,120,230
313,Improved Algorithm,15,-660
313,Improved Algorithm,30,130
313,Improved Algorithm,60,215
313,Improved Algorithm,120,260
313,Standard Algorithm,15,-1020
313,Standard Algorithm,30,35
313,Standard Algorithm,60,180
313,Standard Algorithm,120,230
314,Improved Algorithm,15,-660
314,Improved Algorithm,30,130
314,Improved Algorithm,60,215
314,Improved Algorithm,120,260
314,Standard Algorithm,15,-1020
314,Standard Algorithm,30,35
314,Standard Algorithm,60,180
314,Standard Algorithm,120,230
315,Improved Algorithm,15,-660
315,Improved Algorithm,30,130
315,Improved Algorithm,60,215
315,Improved Algorithm,120,260
315,Standard Algorithm,15,-1020
315,Standard Algorithm,30,35
315,Standard Algorithm,60,180
315,Standard Algorithm,120,230
316,Improved Algorithm,15,-660
316,Improved Algorithm,30,130
316,Improved Algorithm,60,215
316,Improved Algorithm,120,260
316,Standard Algorithm,15,-1020
316,Standard Algorithm,30,35
316,Standard Algorithm,60,180
316,Standard Algorithm,120,230
317,Improved Algorithm,15,-660
317,Improved Algorithm,30,130
317,Improved Algorithm,60,215
317,Improved Algorithm,120,260
317,Standard Algorithm,15,-1020
317,Standard Algorithm,30,35
317,Standard Algorithm,60,180
317,Standard Algorithm,120,230
318,Improved Algorithm,15,-660
318,Improved Algorithm,30,130
318,Improved Algorithm,60,215
318,Improved Algorithm,120,260
318,Standard Algorithm,15,-1020
318,Standard Algorithm,30,35
318,Standard Algorithm,60,180
318,Standard Algorithm,120,230
319,Improved Algorithm,15,-660
319,Improved Algorithm,30,135
319,Improved Algorithm,60,215
319,Improved Algorithm,120,260
319,Standard Algorithm,15,-1020
319,Standard Algorithm,30,35
319,Standard Algorithm,60,185
319,Standard Algorithm,120,230
320,Improved Algorithm,15,-660
320,Improved Algorithm,30,140
320,Improved Algorithm,60,215
320,Improved Algorithm,120,260
320,Standard Algorithm,15,-1020
320,Standard Algorithm,30,50
320,Standard Algorithm,60,185
320,Standard Algorithm,120,230
321,Improved Algorithm,15,-660
321,Improved Algorithm,30,140
321,Improved Algorithm,60,215
321,Improved Algorithm,120,260
321,Standard Algorithm,15,-1020
321,Standard Algorithm,30,50
321,Standard Algorithm,60,185
321,Standard Algorithm,120,230
322,Improved Algorithm,15,-660
322,Improved Algorithm,30,140
322,Improved Algorithm,60,215
322,Improved Algorithm,120,260
322,Standard Algorithm,15,-1020
322,Standard Algorithm,30,50
322,Standard Algorithm,60,185
322,Standard Algorithm,120,230
323,Improved Algorithm,15,-660
323,Improved Algorithm,30,140
323,Improved Algorithm,60,220
323,Improved Algorithm,120,260
323,Standard Algorithm,15,-1020
323,Standard Algorithm,30,50
323,Standard Algorithm,60,185
323,Standard Algorithm,120,230
324,Improved Algorithm,15,-660
324,Improved Algorithm,30,140
324,Improved Algorithm,60,220
324,Improved Algorithm,120,260
324,Standard Algorithm,15,-1020
324,Standard Algorithm,30,50
324,Standard Algorithm,60,185
324,Standard Algorithm,120,230
325,Improved Algorithm,15,-660
325,Improved Algorithm,30,140
325,Improved Algorithm,60,220
325,Improved Algorithm,120,260
325,Standard Algorithm,15,-1020
325,Standard Algorithm,30,50
325,Standard Algorithm,60,185
325,Standard Algorithm,120,230
326,Improved Algorithm,15,-660
326,Improved Algorithm,30,140
326,Improved Algorithm,60,220
326,Improved Algorithm,120,260
326,Standard Algorithm,15,-1020
326,Standard Algorithm,30,50
326,Standard Algorithm,60,185
326,Standard Algorithm,120,235
327,Improved Algorithm,15,-660
327,Improved Algorithm,30,140
327,Improved Algorithm,60,220
327,Improved Algorithm,120,260
327,Standard Algorithm,15,-1020
327,Standard Algorithm,30,50
327,Standard Algorithm,60,185
327,Standard Algorithm,120,235
328,Improved Algorithm,15,-660
328,Improved Algorithm,30,140
328,Improved Algorithm,60,220
328,Improved Algorithm,120,260
328,Standard Algorithm,15,-1020
328,Standard Algorithm,30,50
328,Standard Algorithm,60,185
328,Standard Algorithm,120,235
329,Improved Algorithm,15,-660
329,Improved Algorithm,30,145
329,Improved Algorithm,60,220
329,Improved Algorithm,120,260
329,Standard Algorithm,15,-1020
329,Standard Algorithm,30,50
329,Standard Algorithm,60,185
329,Standard Algorithm,120,235
330,Improved Algorithm,15,-660
330,Improved Algorithm,30,145
330,Improved Algorithm,60,220
330,Improved Algorithm,120,260
330,Standard Algorithm,15,-1020
330,Standard Algorithm,30,50
330,Standard Algorithm,60,185
330,Standard Algorithm,120,235
331,Improved Algorithm,15,-660
331,Improved Algorithm,30,145
331,Improved Algorithm,60,225
331,Improved Algorithm,120,260
331,Standard Algorithm,15,-1020
331,Standard Algorithm,30,50
331,Standard Algorithm,60,185
331,Standard Algorithm,120,240
332,Improved Algorithm,15,-660
332,Improved Algorithm,30,145
332,Improved Algorithm,60,225
332,Improved Algorithm,120,260
332,Standard Algorithm,15,-1020
332,Standard Algorithm,30,50
332,Standard Algorithm,60,185
332,Standard Algorithm,120,240
333,Improved Algorithm,15,-660
333,Improved Algorithm,30,145
